Unnamed: 0,domain,phylum,class,order,family,genus,species,Breast (N),Breast (NAT),Breast (T),Lung (NAT),Lung (T),Melanoma (T),Pancreas (T),Ovary (N+NAT),Ovary (T),Bone (T),GBM (T),Colon (NAT),Colon (T),row_sum
12808,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species45,0,0,1,0,1,0,0,0,0,0,0,0,0,2
12873,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species602,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12931,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas roseiflava,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12934,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas wittichii,0,0,1,1,0,0,0,0,0,0,0,0,0,2
12937,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas yunnanensis,0,0,0,1,1,0,0,0,0,0,0,0,0,2
12967,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Unknown family,Unknown genus12,Unknown species1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12982,Bacteria,Proteobacteria,Alphaproteobacteria,Unknown order,Unknown family,Unknown genus296,Unknown species1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
12998,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13005,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13018,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alcaligenes faecalis,0,0,1,0,1,0,0,0,0,0,0,0,0,2
13058,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species13,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13070,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13075,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species184,0,0,0,0,0,0,0,0,0,0,0,1,1,2
13079,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species199,0,0,0,0,0,0,0,0,0,0,0,1,1,2
13080,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species203,0,0,0,0,0,0,0,0,0,0,0,1,1,2
13082,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species205,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13083,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species206,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13085,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species210,0,0,0,0,0,0,0,0,0,0,0,1,1,2
13091,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species221,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13092,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species223,0,0,0,0,0,0,0,0,0,0,0,1,1,2
13099,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species31,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13100,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species32,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13105,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Unknown species62,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13157,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus respiraculi,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13165,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Unknown species38,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13168,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Unknown species59,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13174,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Unknown species79,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13194,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,0,1,0,1,1,0,0,0,0,0,0,0,0,3
13209,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Unknown species81,0,0,1,1,0,0,0,0,0,0,0,0,0,2
13395,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter nitroreducens,0,1,1,0,0,0,0,0,0,0,0,0,0,2
13438,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnobacter,Unknown species89,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13606,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,Unknown species15,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13613,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella aquatica,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13620,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,Unknown species11,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13685,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Unknown species120,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13722,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Unknown species206,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13804,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown species17,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13808,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown species173,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13810,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown species177,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13898,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia haematophila,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13902,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia oculi,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13904,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia timonae,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13907,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Naxibacter suwonensis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13920,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Noviherbaspirillum aurantiacum,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13994,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13998,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown family,Unknown genus62,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14064,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Unknown genus10,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14069,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Unknown genus41,Unknown species22,0,1,1,1,1,0,0,0,0,0,0,0,0,4
14070,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Unknown genus41,Unknown species26,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14087,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,0,0,0,0,0,1,0,0,0,0,0,1,1,3
14102,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Unknown species84,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14108,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella oralis,0,1,1,0,0,0,0,0,0,0,0,0,0,2
14122,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Unknown species162,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14129,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Unknown species196,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14136,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Unknown species228,0,1,1,0,0,0,0,0,0,0,0,0,0,2
14137,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Unknown species236,0,1,0,0,0,0,0,1,0,0,0,0,0,2
14166,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14169,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria macacae,0,0,1,0,1,0,0,0,0,0,1,0,0,3
14172,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria oralis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14173,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria perflava,0,1,1,0,0,0,0,0,0,0,0,0,0,2
14174,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria subflava,0,1,1,0,0,0,1,0,0,0,0,0,0,3
14179,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Stenoxybacter,Unknown species11,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14180,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Stenoxybacter,Unknown species4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14261,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,Unknown species1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
14262,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,Unknown species12,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14365,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio,Unknown species41,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14366,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio,Unknown species44,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14378,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Unknown species12,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14381,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Unknown species29,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14384,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14526,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter nitrofigilis,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14532,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Unknown species12,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14539,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Unknown species56,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14540,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Unknown species63,0,1,1,0,0,0,0,0,0,0,0,0,0,2
14543,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Unknown species87,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14545,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14547,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis,0,0,1,0,0,0,0,0,0,0,0,1,0,2
14551,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter ureolyticus,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14571,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14574,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,1,1,1,1,0,0,0,1,0,0,0,0,0,5
14575,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas jandaei,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14578,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas punctata,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14582,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14586,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Unknown species142,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14588,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Unknown species164,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14595,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Unknown species259,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14598,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Unknown genus18,Unknown species1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14643,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,Unknown species28,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14676,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Unknown species66,0,1,1,0,1,0,0,0,0,0,0,0,0,3
14680,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella decolorationis,0,0,1,0,0,0,1,0,0,0,0,0,0,2
14683,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14707,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium valvarum,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14730,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unknown genus167,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14733,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unknown genus191,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14737,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unknown genus225,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14775,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0,0,1,0,1,0,1,0,0,0,0,0,0,3
14794,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Unknown species177,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14795,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Unknown species196,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14817,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Unknown species313,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14846,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,1,1,0,0,0,1,0,0,0,0,0,1,4
14847,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0,0,1,0,0,0,1,0,0,1,0,1,0,4
14848,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus,0,0,1,0,0,0,0,0,0,0,0,1,1,3
14849,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,0,1,1,0,0,0,1,0,0,0,1,1,1,6
14881,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Unknown species242,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14902,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Unknown species310,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14918,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia persicina,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14934,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species231,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14955,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species43,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14956,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species44,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14962,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species500,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14990,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species645,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14992,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species657,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14997,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species70,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14998,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species703,0,0,0,0,0,0,0,0,0,0,0,1,1,2
15016,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species92,0,0,0,0,0,0,0,0,0,0,0,1,1,2
15017,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Unknown species99,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15019,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,Escherichia/Shigella fergusonii,0,0,0,0,0,0,0,0,0,0,0,1,1,2
15030,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Gluconacetobacter,Gluconacetobacter liquefaciens,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15043,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Unknown species25,0,1,1,0,0,1,0,0,0,0,0,0,0,3
15054,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15055,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,1,0,0,1,0,1,0,0,0,0,1,0,4
15062,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Morganella morganii,0,0,0,0,0,0,0,0,0,0,0,1,1,2
15067,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15070,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea brenneri,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15115,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Rahnella aquatilis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15119,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Serratia marcescens,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15183,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Unknown species233,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15215,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas venusta,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15227,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Unknown species3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15229,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Unknown species34,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15245,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15254,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Unknown species59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15307,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15324,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter ursingii,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15325,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species103,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15327,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species105,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species127,0,0,1,0,0,0,0,0,0,0,1,0,0,2
15340,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species157,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15354,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species228,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15368,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species31,0,0,1,0,0,1,0,0,0,0,0,0,0,2
15373,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species346,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15381,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species358,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15395,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species392,0,1,1,0,0,0,0,0,0,0,0,0,0,2
15399,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species403,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15403,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species412,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15409,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species424,0,1,1,0,0,0,0,0,0,0,1,0,0,3
15416,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15417,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species437,0,0,0,1,1,0,0,0,0,0,0,0,0,2
15419,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species441,0,0,1,0,0,0,0,1,0,0,0,0,0,2
15426,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species462,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown species490,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15449,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Unknown species31,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15455,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Unknown genus1,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15459,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Unknown genus5,Unknown species1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
