index,ID,Breast (NAT)_sum,Breast (N)_sum,Breast (N-FA)_sum,Breast (T)_sum,Lung (NAT)_sum,Lung (T)_sum,Melanoma (T)_sum,Pancreas (T)_sum,Ovary (NAT)_sum,Ovary (N- fallop)_sum,Ovary (T)_sum,Colon (NAT)_sum,Colon (T)_sum,Bone (T)_sum,GBM (T)_sum
2944,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Unknown species883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotella buccalis,0,0,0,735.9453247379199,0,0,0,0,0,0,0,0,0,0,0
3039,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotella corporis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotella oulorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Bacteroidetes_Bacteroidia_Bacteroidales_Unknown family_Unknown genus106_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Bacteroidetes_Bacteroidia_Bacteroidales_Unknown family_Unknown genus1604_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Arcicella_Unknown species14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Arcicella_Unknown species22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Arcicella_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Unknown genus173_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Unknown genus238_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Unknown genus56_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Unknown genus8_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Unknown genus87_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Cytophaga_Unknown species16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_Unknown species61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_Dyadobacter fermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Unknown species7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Hymenobacter rigui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_Unknown species42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_Unknown species55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_Unknown species58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_Unknown species71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3457,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_Unknown species75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_Unknown species44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_Unknown genus155_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Unknown genus29_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola_Unknown species116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Unknown genus318_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species198,0,0,0,1126.2286417630376,0,0,0,0,0,0,0,0,0,0,0
3541,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species48,0,2071.343010835517,2049.0488456963617,0,0,0,0,0,0,0,0,0,0,0,0
3549,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Unknown species51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Capnocytophaga granulosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga_Capnocytophaga leadbetteri,0,0,0,2305.158086129369,0,0,0,0,0,0,0,0,0,0,0
3559,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Unknown species11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Unknown species6,0,0,0,496.31527249583525,0,0,0,0,0,0,0,0,0,0,0
3568,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Chryseobacterium daecheongense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Chryseobacterium hagamense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_Chryseobacterium yonginense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium glaciei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium johnsoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium koreense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium suncheonense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Moheibacter_Unknown species19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Moheibacter_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Planobacterium_Chryseobacterium taklimakanense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Weeksella_Weeksella virosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Zhouia_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus2_Unknown species11,0,0,0,623.1089649717298,0,0,0,0,0,0,0,0,0,0,0
3827,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus3_Unknown species6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus43_Unknown species7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus5_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species38,1697.1282172058918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Wautersiella_Unknown species10,3381.9601364026257,0,0,4842.834777914323,0,0,0,0,0,0,0,0,0,0,0
3948,Bacteroidetes_Rhodothermi_Rhodothermales_Rhodothermaceae_Rubricoccus_Unknown species19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus195_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus207_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,Bacteroidetes_Saprospirae_Saprospirales_Saprospiraceae_Unknown genus107_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,Bacteroidetes_Saprospirae_Saprospirales_Unknown family_Unknown genus8_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Ferruginibacter_Unknown species203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Flavisolibacter_Flavisolibacter ginsengisoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Terrimonas_Unknown species191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Olivibacter_Olivibacter sitiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Parapedobacter_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Unknown species54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Pedobacter daejeonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_Pedobacter panaciterrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium_Unknown species11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium_Unknown species12,0,0,0,214.1663105517131,0,0,0,0,0,0,0,0,0,0,0
4179,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Unknown family_Unknown genus12_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Unknown family_Unknown genus158_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,Chlamydiae_Chlamydiia_Chlamydiales_Parachlamydiaceae_Parachlamydia_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,Chlamydiae_Chlamydiia_Chlamydiales_Rhabdochlamydiaceae_Unknown genus5_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Unknown genus345_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Unknown genus372_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Unknown genus41_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,Chloroflexi_Anaerolineae_Ardenscatenales_Ardenscatenaceae_Ardenscatena_Ardenscatena Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,Chloroflexi_Anaerolineae_Caldilineales_Caldilineaceae_Unknown genus18_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,Chloroflexi_Anaerolineae_SBR1031_A4b_Unknown genus58_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,Chloroflexi_Anaerolineae_SBR1031_A4b_Unknown genus93_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Caldilinea_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Litorilinea_Unknown species103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Litorilinea_Unknown species62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Litorilinea_Unknown species92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,Chloroflexi_Chloroflexi_Chloroflexales_Oscillochloridaceae_Oscillochloris_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,Chloroflexi_Ellin6529_Unknown order_Unknown family_Unknown genus34_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,Chloroflexi_Ellin6529_Unknown order_Unknown family_Unknown genus36_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,Chloroflexi_Ellin6529_Unknown order_Unknown family_Unknown genus44_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,Chloroflexi_Gitt-GS-136_Unknown order_Unknown family_Unknown genus10_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,Chloroflexi_Gitt-GS-136_Unknown order_Unknown family_Unknown genus9_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,Chloroflexi_Gitt-GS-136_Unknown order_Unknown family_Unknown genus9_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,Chloroflexi_Gitt-GS-136_Unknown order_Unknown family_Unknown genus9_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,Chloroflexi_TK17_Unknown order_Unknown family_Unknown genus18_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,Chloroflexi_Thermobacula_Thermobaculales_Thermobaculaceae_Thermobaculum_Thermobaculum Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
